paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
27,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,net photosynthesis,0.569480769,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
27,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,net photosynthesis,0.53346806,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
27,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,net photosynthesis,0.31307344,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
27,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,net photosynthesis,0.0681171,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
27,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,net photosynthesis,-0.158934222,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,net photosynthesis,0.104225243,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,net photosynthesis,0.119195408,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,net photosynthesis,0.157855685,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,net photosynthesis,0.318300036,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,net photosynthesis,0.269892989,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,net photosynthesis,0.228842733,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,net photosynthesis,0.081935232,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,net photosynthesis,-0.065008095,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
28,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,net photosynthesis,-0.244065082,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,net photosynthesis,0.276707774,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,net photosynthesis,0.228150224,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,net photosynthesis,0.264672442,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,net photosynthesis,0.265621203,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,net photosynthesis,0.23730822,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,net photosynthesis,0.196837185,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,net photosynthesis,0.046417971,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,net photosynthesis,-0.092117353,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
29,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,net photosynthesis,-0.323810619,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,net photosynthesis,0.243405322,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,net photosynthesis,0.343190083,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,net photosynthesis,0.465755392,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,net photosynthesis,0.57474957,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,net photosynthesis,0.505697343,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,net photosynthesis,0.456975313,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,net photosynthesis,0.205615107,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,net photosynthesis,-0.062824795,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
30,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,net photosynthesis,-0.32409455,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,net photosynthesis,0.262848462,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,net photosynthesis,0.391939037,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,net photosynthesis,0.486683538,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,C,net photosynthesis,0.613047855,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,C,net photosynthesis,0.587163291,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,C,net photosynthesis,0.546881264,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,C,net photosynthesis,0.381086758,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,C,net photosynthesis,0.152751849,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
31,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,C,net photosynthesis,-0.115236931,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,C,net photosynthesis,0.222549629,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,C,net photosynthesis,0.258993458,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,C,net photosynthesis,0.325544728,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,,net photosynthesis,0.420808087,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,,net photosynthesis,0.35011854,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,,net photosynthesis,0.316627158,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,,net photosynthesis,0.178027647,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,,net photosynthesis,-0.038059623,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
32,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,,net photosynthesis,-0.200751471,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,451,451,umol m^-2  s^-1,npp,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,,respiration,0.331659709,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,,respiration,0.312285848,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,,respiration,0.353664189,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,,respiration,0.475877376,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,,respiration,0.486012027,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,,respiration,0.489638191,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,,respiration,0.549410861,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,,respiration,0.542701549,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,,respiration,0.491816714,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,38,,respiration,0.398245473,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
33,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,39,,respiration,0.380278116,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,,respiration,0.344201715,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,,respiration,0.298014866,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,,respiration,0.322841208,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,,respiration,0.378582636,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,,respiration,0.443453194,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,,respiration,0.49117082,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,,respiration,0.559507386,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,,respiration,0.466807267,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,,respiration,0.432513685,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,38,,respiration,0.092442268,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
34,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,39,,respiration,0.396209714,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,,respiration,0.215889405,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,,respiration,0.206740249,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,,respiration,0.250853422,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,,respiration,0.316619675,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,,respiration,0.327367681,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,,respiration,0.358486099,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,,respiration,0.399048429,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,,respiration,0.331886256,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,,respiration,0.301879552,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,38,,respiration,0.314921402,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
35,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,39,,respiration,0.312738686,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,,respiration,0.371498236,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,,respiration,0.384326434,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,,respiration,0.447170491,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,,respiration,0.526216412,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,,respiration,0.570594626,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,,respiration,0.748547364,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,,respiration,0.810617542,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,,respiration,0.702748433,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,,respiration,0.61378067,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,38,,respiration,0.52047562,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
36,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,39,,respiration,0.470479651,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,,respiration,0.260204968,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,,respiration,0.261157682,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,24,,respiration,0.291747096,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,28,,respiration,0.337923705,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,30,,respiration,0.365830903,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,32,,respiration,0.399987954,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,34,,respiration,0.496072299,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,36,,respiration,0.455931551,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,37,,respiration,0.405968296,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,38,,respiration,0.355907445,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
37,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,39,,respiration,0.329319098,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
38,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,20,,respiration,0.284219081,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
38,becker2021,becker2021,supplementary data file,pop,Pocillopora,spp.,22,,respiration,0.342316058,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,,,0,0,umol m^-2  s^-1,r,-17.5388,,hermatypic coral,13,13
