tpc_grp,response_id,study_id,elevation_broad,lichen_type,latitude,species,inv_T,mol_gCmin,metabolic_category
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,42.17524303670842,2.172167264516129e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,42.17524303670842,2.5976730967741934e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.87089345679351,2.7218711419354835e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.87089345679351,3.2692661419354835e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.87089345679351,3.329585419354838e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.87089345679351,3.634164077419354e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.87089345679351,3.9382617290322576e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.87089345679351,4.1206626e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.87089345679351,4.3638637548387097e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.720359955241136,4.730012322580644e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.720359955241136,5.155614348387095e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,5.338207625806451e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.720359955241136,5.611712709677419e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,6.128707567741935e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,4.306430574193548e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,4.550112735483871e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,5.097122922580645e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,5.219589329032258e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,5.523494574193547e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,5.462309477419355e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,5.766310916129032e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,6.071563006451612e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,6.253867664516128e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,6.497068819354838e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,6.740654787096774e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,7.043020780645161e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,6.799819625806451e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,6.921901219354838e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,7.468911406451612e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,7.651119870967741e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,7.894705838709678e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,7.651697090322579e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,7.591377812903226e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,7.591955032258065e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,7.165679593548386e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,7.287953574193548e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.275184497778135,7.348465258064515e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.12889640811739,7.289300419354839e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,6.803186729032257e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,7.168277070967742e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,7.594167696774193e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.12889640811739,6.255695516129031e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.12889640811739,5.769197012903225e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,4.7979316451612897e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,4.980524903225806e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.839409190745464,5.163118180645162e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.839409190745464,5.527919903225805e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,5.345230432258064e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,5.162637154838709e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,6.135441774193548e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,6.682548174193548e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,6.86466042580645e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,7.052256251612903e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,7.842756212903225e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.55396862327563,9.119177458064516e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.55396862327563,9.42298650967742e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.55396862327563,9.605387361290324e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,9.666572477419354e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,9.48455641935484e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,9.545837709677416e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,0.00108219703548387,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.55396862327563,0.00106391846709677,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,0.00106399542967741,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,0.00105788654129032,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,0.00103358566645161,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.41273940989142,0.00100318552064516,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,0.00106424555806451,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,0.00103383579290322,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,9.183344864516127e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.1332115564597,8.939951303225806e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.99489271601007,8.760147909677418e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.857524030741274,0.00101588431548387,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.99489271601007,0.00105832907419354,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.99489271601007,0.00108265399935483,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.99489271601007,0.00111306857419354,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.99489271601007,0.00113735982967741,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.99489271601007,0.00115561915548387,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.99489271601007,0.00116786579612903,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.857524030741274,0.00111924480580645,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.99489271601007,0.00109490544967741,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,0.00101631722903225,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,9.615969696774192e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,9.921221787096773e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,8.705216012903224e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,8.1580134e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,7.854011961290321e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,7.85353095483871e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,7.85324233548387e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,7.36684002580645e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,7.123831277419354e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.451022000851,7.001845896774194e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,6.939987367741934e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,7.243796419354839e-4,npp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,39.58559823145258,7.547701645161289e-4,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,40.696188397511214,2.3721275019718317e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,40.41273940989142,4.981467753802818e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,40.1332115564597,6.997776129577466e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,39.857524030741274,8.183839881690142e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,39.58559823145258,1.067457375774648e-6,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,39.31735768778696,1.2809488512676058e-6,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,39.05272798771773,1.1504818383098593e-6,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,38.79163670917708,1.067457375774648e-6,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,38.53401335397749,9.429206822535214e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,38.27978928434875,9.014084507042256e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,38.028897661970575,7.768717566197185e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,37.781273389387344,6.523350630985917e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,37.53685305369666,4.7442550039436634e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,37.29557487240984,3.14306893971831e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,37.05737864138695,1.363973313802817e-7,npp
1_zotz1998,1,zotz1998,high,cyanobacteria,8,tomentosa,36.82220568475432,-2.9058561898591554e-7,npp
2_kappen2000,2,kappen2000,neutral,green algae,-72.18,frigida,42.99603151213456,3.6304573430280993e-7,npp
2_kappen2000,2,kappen2000,neutral,green algae,-72.18,frigida,42.21407696878746,8.86140327198364e-7,npp
2_kappen2000,2,kappen2000,neutral,green algae,-72.18,frigida,41.46819773148629,9.646570817238503e-7,npp
2_kappen2000,2,kappen2000,neutral,green algae,-72.18,frigida,40.835334961066295,9.967010709687192e-7,npp
2_kappen2000,2,kappen2000,neutral,green algae,-72.18,frigida,40.19290640021421,7.416869022191926e-7,npp
2_kappen2000,2,kappen2000,neutral,green algae,-72.18,frigida,39.642594243872686,7.088099182004089e-7,npp
2_kappen2000,2,kappen2000,neutral,green algae,-72.18,frigida,38.829830324770974,2.936872816784065e-7,npp
1_lange1991,1,lange1991,neutral,green algae,53.728189,portentosa,41.87089345679351,8.724087591600001e-7,npp
1_lange1991,1,lange1991,neutral,green algae,53.728189,portentosa,41.275184497778135,1.2192700728000002e-6,npp
1_lange1991,1,lange1991,neutral,green algae,53.728189,portentosa,40.696188397511214,1.5661313868000002e-6,npp
1_lange1991,1,lange1991,neutral,green algae,53.728189,portentosa,40.27249044438772,2.0181021900000003e-6,npp
1_lange1991,1,lange1991,neutral,green algae,53.728189,portentosa,39.58559823145258,2.249343066e-6,npp
1_lange1991,1,lange1991,neutral,green algae,53.728189,portentosa,38.92174449622782,2.1127007304e-6,npp
1_lange1991,1,lange1991,neutral,green algae,53.728189,portentosa,38.27978928434875,2.0286131388000005e-6,npp
2_coxson2003,2,coxson2003,neutral,green algae,53.37,sarmentosa,42.4840495022893,5.832007876997651e-7,npp
2_coxson2003,2,coxson2003,neutral,green algae,53.37,sarmentosa,41.720359955241136,9.013103082632736e-7,npp
2_coxson2003,2,coxson2003,neutral,green algae,53.37,sarmentosa,40.27249044438772,1.0679391047489206e-6,npp
2_coxson2003,2,coxson2003,neutral,green algae,53.37,sarmentosa,38.92174449622782,1.0224948875255625e-6,npp
4_coxson2003,4,coxson2003,neutral,green algae,53.37,sarmentosa,41.720359955241136,9.013103082632736e-7,npp
4_coxson2003,4,coxson2003,neutral,green algae,53.37,sarmentosa,40.27249044438772,1.26486404605014e-6,npp
4_coxson2003,4,coxson2003,neutral,green algae,53.37,sarmentosa,38.92174449622782,1.666287964856472e-6,npp
6_coxson2003,6,coxson2003,neutral,green algae,53.37,spp,42.4840495022893,4.3929409982579715e-7,npp
6_coxson2003,6,coxson2003,neutral,green algae,53.37,spp,41.720359955241136,1.0755131409528135e-6,npp
6_coxson2003,6,coxson2003,neutral,green algae,53.37,spp,40.27249044438772,1.3178822994773915e-6,npp
6_coxson2003,6,coxson2003,neutral,green algae,53.37,spp,38.92174449622782,1.1436794667878514e-6,npp
8_coxson2003,8,coxson2003,neutral,green algae,53.37,spp,41.720359955241136,1.120957358176172e-6,npp
8_coxson2003,8,coxson2003,neutral,green algae,53.37,spp,40.27249044438772,1.938953268196622e-6,npp
8_coxson2003,8,coxson2003,neutral,green algae,53.37,spp,38.92174449622782,1.4314928425357874e-6,npp
2_lange1980,2,lange1980,neutral,green algae,30.7141,maciformis,38.92174449622782,4.086379686434902e-7,npp
2_lange1980,2,lange1980,neutral,green algae,30.7141,maciformis,40.27249044438772,1.647856388699538e-7,npp
2_lange1980,2,lange1980,neutral,green algae,30.7141,maciformis,41.720359955241136,1.4944393622661517e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,42.4840495022893,7.742979474361887e-8,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,42.17524303670842,1.7367165038248881e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,41.720359955241136,2.457135249564493e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,41.42251694288889,3.069897053699917e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,40.9836416088657,3.548214511853366e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,40.696188397511214,3.851652851624631e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,40.27249044438772,4.074424592895555e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,39.99489271601007,4.068742414602741e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,39.58559823145258,3.767282685753238e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,39.31735768778696,3.183388366280391e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,38.92174449622782,2.720392494130122e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,38.66239587389746,1.894498356434144e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,38.27978928434875,1.1761596985533593e-7,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,38.028897661970575,4.173862682723623e-8,npp
1_adams1971,1,adams1971,neutral,green algae,44.0197,rangiferina,37.65866662842876,-3.413871620086344e-8,npp
1_brownkershaw1984,1,brownkershaw1984,neutral,green algae,58.7679,rufescens,41.720359955241136,9.9219874270999e-7,npp
1_brownkershaw1984,1,brownkershaw1984,neutral,green algae,58.7679,rufescens,40.27249044438772,1.6814360372642585e-6,npp
1_brownkershaw1984,1,brownkershaw1984,neutral,green algae,58.7679,rufescens,38.92174449622782,2.9107659683405288e-6,npp
1_brownkershaw1984,1,brownkershaw1984,neutral,green algae,58.7679,rufescens,37.65866662842876,3.065967064303567e-6,npp
1_brownkershaw1984,1,brownkershaw1984,neutral,green algae,58.7679,rufescens,36.47499016674626,2.211618571536772e-6,npp
3_brownkershaw1984,3,brownkershaw1984,neutral,green algae,58.7679,rufescens,41.720359955241136,1.4163447701280014e-6,npp
3_brownkershaw1984,3,brownkershaw1984,neutral,green algae,58.7679,rufescens,40.27249044438772,2.052563811255018e-6,npp
3_brownkershaw1984,3,brownkershaw1984,neutral,green algae,58.7679,rufescens,38.92174449622782,2.9107659683405288e-6,npp
3_brownkershaw1984,3,brownkershaw1984,neutral,green algae,58.7679,rufescens,37.65866662842876,3.065967064303567e-6,npp
3_brownkershaw1984,3,brownkershaw1984,neutral,green algae,58.7679,rufescens,36.47499016674626,2.5297280921002797e-6,npp
5_brownkershaw1984,5,brownkershaw1984,neutral,green algae,58.7679,rufescens,40.27249044438772,1.4163447701280014e-6,npp
5_brownkershaw1984,5,brownkershaw1984,neutral,green algae,58.7679,rufescens,38.92174449622782,2.115412631977581e-6,npp
5_brownkershaw1984,5,brownkershaw1984,neutral,green algae,58.7679,rufescens,37.65866662842876,3.646212896311445e-6,npp
5_brownkershaw1984,5,brownkershaw1984,neutral,green algae,58.7679,rufescens,36.47499016674626,1.3633265167007497e-6,npp
7_brownkershaw1984,7,brownkershaw1984,neutral,green algae,45.1166,rufescens,41.720359955241136,1.4918556161478452e-6,npp
7_brownkershaw1984,7,brownkershaw1984,neutral,green algae,45.1166,rufescens,40.27249044438772,2.027393529500871e-6,npp
7_brownkershaw1984,7,brownkershaw1984,neutral,green algae,45.1166,rufescens,38.92174449622782,5.3171264258123155e-6,npp
7_brownkershaw1984,7,brownkershaw1984,neutral,green algae,45.1166,rufescens,37.65866662842876,4.399061431492842e-6,npp
7_brownkershaw1984,7,brownkershaw1984,neutral,green algae,45.1166,rufescens,36.47499016674626,3.557501853366659e-6,npp
9_brownkershaw1984,9,brownkershaw1984,neutral,green algae,45.1166,rufescens,41.720359955241136,8.7981228660153e-7,npp
9_brownkershaw1984,9,brownkershaw1984,neutral,green algae,45.1166,rufescens,40.27249044438772,3.634007269559948e-6,npp
