paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,ramp_duration,ramp_duration_units,ramp_rate_per_day,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,25,C,10,days,0.5,respiration rate,0.294545455,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.083636364,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,26,C,10,days,0.5,respiration rate,0.323636364,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.054545455,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,27,C,10,days,0.5,respiration rate,0.334545455,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.06,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,28,C,10,days,0.5,respiration rate,0.378181818,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.103636364,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,29,C,10,days,0.5,respiration rate,0.381818182,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.067272727,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,30,C,10,days,0.5,respiration rate,0.410909091,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.118181818,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,31,C,10,days,0.5,respiration rate,0.498181818,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.145454545,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,23,C,10,days,0.5,respiration rate,0.127272727,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.02,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,24,C,10,days,0.5,respiration rate,0.156363636,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.036363636,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,25,C,10,days,0.5,respiration rate,0.16,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.04,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,26,C,10,days,0.5,respiration rate,0.174545455,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.050909091,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,27,C,10,days,0.5,respiration rate,0.174545455,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.041818182,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,28,C,10,days,0.5,respiration rate,0.192727273,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.067272727,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,29,C,10,days,0.5,respiration rate,0.203636364,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.065454545,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,29,C,10,days,0.5,respiration rate,0.130909091,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.030909091,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,30,C,10,days,0.5,respiration rate,0.192727273,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.047272727,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,31,C,10,days,0.5,respiration rate,0.185454545,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.032727273,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,32,C,10,days,0.5,respiration rate,0.203636364,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.047272727,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,33,C,10,days,0.5,respiration rate,0.210909091,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.049090909,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
8,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,34,C,10,days,0.5,respiration rate,0.163636364,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.032727273,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
1,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,26,C,21,days,0,oxygen production,0.568507157,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.343558282,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,
2,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,26,C,21,days,0.285714286,oxygen production,1.059304703,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.376278119,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,
1,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,28,C,28,days,0,oxygen production,0.63394683,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,1.766871166,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,
2,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,28,C,28,days,0.285714286,oxygen production,0.928425358,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.212678937,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,
1,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,30,C,36,days,0,oxygen production,0.241308793,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.261758691,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,
2,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,30,C,36,days,0.285714286,oxygen production,0.45398773,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.098159509,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,
1,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,32,C,44,days,0,oxygen production,0.63394683,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,1.079754601,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,
2,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,32,C,44,days,0.285714286,oxygen production,0.077709611,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.3599182,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,
3,zelli2023,zelli2023,figure 2b,pop,Pinnigorgia ,flava,26,C,21,days,0,oxygen consumption,0.81390593,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.654396728,SEM,3,M ,lab,,,,,0,0,umol m^-2 s^-1,r,0,,soft coral,10,
4,zelli2023,zelli2023,figure 2b,pop,Pinnigorgia ,flava,26,C,21,days,0.285714286,oxygen consumption,0.81390593,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,1.047034765,SEM,3,M ,lab,,,,,0,0,umol m^-2 s^-1,r,0,,soft coral,10,
3,zelli2023,zelli2023,figure 2b,pop,Pinnigorgia ,flava,28,C,28,days,0,oxygen consumption,1.73006135,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,2.421267894,SEM,3,M ,lab,,,,,0,0,umol m^-2 s^-1,r,0,,soft coral,10,
4,zelli2023,zelli2023,figure 2b,pop,Pinnigorgia ,flava,28,C,28,days,0.285714286,oxygen consumption,0.879345603,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.719836401,SEM,3,M ,lab,,,,,0,0,umol m^-2 s^-1,r,0,,soft coral,10,
3,zelli2023,zelli2023,figure 2b,pop,Pinnigorgia ,flava,30,C,36,days,0,oxygen consumption,0.650306748,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.45807771,SEM,3,M ,lab,,,,,0,0,umol m^-2 s^-1,r,0,,soft coral,10,
4,zelli2023,zelli2023,figure 2b,pop,Pinnigorgia ,flava,30,C,36,days,0.285714286,oxygen consumption,0.486707566,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.294478528,SEM,3,M ,lab,,,,,0,0,umol m^-2 s^-1,r,0,,soft coral,10,
3,zelli2023,zelli2023,figure 2b,pop,Pinnigorgia ,flava,32,C,44,days,0,oxygen consumption,3.137014315,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,1.047034765,SEM,3,M ,lab,,,,,0,0,umol m^-2 s^-1,r,0,,soft coral,10,
4,zelli2023,zelli2023,figure 2b,pop,Pinnigorgia ,flava,32,C,44,days,0.285714286,oxygen consumption,1.435582822,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.687116564,SEM,3,M ,lab,,,,,0,0,umol m^-2 s^-1,r,0,,soft coral,10,
1,simancas-giraldo2021,simancas-giraldo2021,figure 3a,pop,Xenia ,umbellata,26,C,21,days,0,oxygen fluxes,16.21818182,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,3.2,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,gpp,29.53,,soft coral,5,
2,simancas-giraldo2021,simancas-giraldo2021,figure 3a,pop,Xenia ,umbellata,26,C,21,days,0.285714286,oxygen fluxes,19.41818182,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,0.690909091,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,gpp,29.53,,soft coral,5,
1,simancas-giraldo2021,simancas-giraldo2021,figure 3a,pop,Xenia ,umbellata,28,C,28,days,0,oxygen fluxes,10.90909091,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.054545455,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,gpp,29.53,,soft coral,5,
2,simancas-giraldo2021,simancas-giraldo2021,figure 3a,pop,Xenia ,umbellata,28,C,28,days,0.285714286,oxygen fluxes,4.436363636,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,2.872727273,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,gpp,29.53,,soft coral,5,
1,simancas-giraldo2021,simancas-giraldo2021,figure 3a,pop,Xenia ,umbellata,30,C,36,days,0,oxygen fluxes,5.6,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,4.436363636,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,gpp,29.53,,soft coral,5,
2,simancas-giraldo2021,simancas-giraldo2021,figure 3a,pop,Xenia ,umbellata,30,C,36,days,0.285714286,oxygen fluxes,4.872727273,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,2.690909091,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,gpp,29.53,,soft coral,5,
1,simancas-giraldo2021,simancas-giraldo2021,figure 3a,pop,Xenia ,umbellata,32,C,44,days,0,oxygen fluxes,6.327272727,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.6,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,gpp,29.53,,soft coral,5,
2,simancas-giraldo2021,simancas-giraldo2021,figure 3a,pop,Xenia ,umbellata,32,C,44,days,0.285714286,oxygen fluxes,2.4,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,2.036363636,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,gpp,29.53,,soft coral,5,
3,simancas-giraldo2021,simancas-giraldo2021,figure 3b,pop,Xenia ,umbellata,26,C,21,days,0,oxygen fluxes,10.32727273,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,2.618181818,SEM,16,M ,lab,,,,,0,0,umol m^-2 s^-1,r,29.53,,soft coral,5,
4,simancas-giraldo2021,simancas-giraldo2021,figure 3b,pop,Xenia ,umbellata,26,C,21,days,0.285714286,oxygen fluxes,7.418181818,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,2.327272727,SEM,16,M ,lab,,,,,0,0,umol m^-2 s^-1,r,29.53,,soft coral,5,
3,simancas-giraldo2021,simancas-giraldo2021,figure 3b,pop,Xenia ,umbellata,28,C,28,days,0,oxygen fluxes,4.436363636,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,0.545454545,SEM,16,M ,lab,,,,,0,0,umol m^-2 s^-1,r,29.53,,soft coral,5,
4,simancas-giraldo2021,simancas-giraldo2021,figure 3b,pop,Xenia ,umbellata,28,C,28,days,0.285714286,oxygen fluxes,6.327272727,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,2.981818182,SEM,16,M ,lab,,,,,0,0,umol m^-2 s^-1,r,29.53,,soft coral,5,
3,simancas-giraldo2021,simancas-giraldo2021,figure 3b,pop,Xenia ,umbellata,30,C,36,days,0,oxygen fluxes,5.309090909,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,6.036363636,SEM,16,M ,lab,,,,,0,0,umol m^-2 s^-1,r,29.53,,soft coral,5,
4,simancas-giraldo2021,simancas-giraldo2021,figure 3b,pop,Xenia ,umbellata,30,C,36,days,0.285714286,oxygen fluxes,0.654545455,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.381818182,SEM,16,M ,lab,,,,,0,0,umol m^-2 s^-1,r,29.53,,soft coral,5,
3,simancas-giraldo2021,simancas-giraldo2021,figure 3b,pop,Xenia ,umbellata,32,C,44,days,0,oxygen fluxes,3.127272727,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,0.945454545,SEM,16,M ,lab,,,,,0,0,umol m^-2 s^-1,r,29.53,,soft coral,5,
4,simancas-giraldo2021,simancas-giraldo2021,figure 3b,pop,Xenia ,umbellata,32,C,44,days,0.285714286,oxygen fluxes,1.6,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.854545455,SEM,16,M ,lab,,,,,0,0,umol m^-2 s^-1,r,29.53,,soft coral,5,
5,simancas-giraldo2021,simancas-giraldo2021,figure 3c,pop,Xenia ,umbellata,26,C,21,days,0,oxygen fluxes,6.816546763,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.375899281,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,29.53,,soft coral,5,
6,simancas-giraldo2021,simancas-giraldo2021,figure 3c,pop,Xenia ,umbellata,26,C,21,days,0.285714286,oxygen fluxes,12.05035971,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.618705036,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,29.53,,soft coral,5,
5,simancas-giraldo2021,simancas-giraldo2021,figure 3c,pop,Xenia ,umbellata,28,C,28,days,0,oxygen fluxes,5.575539568,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.18705036,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,29.53,,soft coral,5,
6,simancas-giraldo2021,simancas-giraldo2021,figure 3c,pop,Xenia ,umbellata,28,C,28,days,0.285714286,oxygen fluxes,2.661870504,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.160071942,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,29.53,,soft coral,5,
5,simancas-giraldo2021,simancas-giraldo2021,figure 3c,pop,Xenia ,umbellata,30,C,36,days,0,oxygen fluxes,0.773381295,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.079136691,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,29.53,,soft coral,5,
6,simancas-giraldo2021,simancas-giraldo2021,figure 3c,pop,Xenia ,umbellata,30,C,36,days,0.285714286,oxygen fluxes,2.176258993,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.78057554,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,29.53,,soft coral,5,
5,simancas-giraldo2021,simancas-giraldo2021,figure 3c,pop,Xenia ,umbellata,32,C,44,days,0,oxygen fluxes,1.960431655,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.079136691,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,29.53,,soft coral,5,
6,simancas-giraldo2021,simancas-giraldo2021,figure 3c,pop,Xenia ,umbellata,32,C,44,days,0.285714286,oxygen fluxes,0.503597122,mg O2 m^-2 hr^-1,O2,mg,m^2,hr,1.78057554,SEM,16,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,29.53,,soft coral,5,
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,21.21,C,10,day ,1.2,net photosynthesis rate,0.010479386,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000732578,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,20.89,C,10,day ,1.2,respiration rate,-0.005768342,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000819089,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,23.09,C,10,day ,1.2,net photosynthesis rate,0.013049129,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.00104727,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,22.32,C,10,day ,1.2,respiration rate,-0.013431823,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000945669,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,23.97,C,10,day ,1.2,net photosynthesis rate,0.009493102,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000655585,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,23.7,C,10,day ,1.2,respiration rate,-0.010277655,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000859778,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,24.44,C,10,day ,1.2,net photosynthesis rate,0.009689674,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000727819,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,23.95,C,10,day ,1.2,respiration  ,-0.009735577,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000526581,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,25.1,C,10,day ,1.2,net photosynthesis rate,0.009736562,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000666446,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,24.91,C,10,day ,1.2,respiration rate,-0.016546897,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.001037052,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,26.24,C,10,day ,1.2,net photosynthesis rate,0.008480289,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.0008728,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,25.87,C,10,day ,1.2,respiration rate,-0.018278631,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.001260091,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,27.15,C,10,day ,1.2,net photosynthesis rate,0.00877641,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000600226,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,26.86,C,10,day ,1.2,respiration rate,-0.023603533,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.001397924,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,28.08,C,10,day ,1.2,net photosynthesis rate,0.009991676,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.00070555,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,27.86,C,10,day ,1.2,respiration rate,-0.020238613,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.00118135,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,30.08,C,10,day ,1.2,net photosynthesis rate,0.006117901,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000586256,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,29.83,C,10,day ,1.2,respiration rate,-0.022752881,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.001266295,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,32.1,C,10,day ,1.2,net photosynthesis rate,0.003255625,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000586462,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep
2,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,31.82,C,10,day ,1.2,respiration rate,-0.025697026,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.001499988,SEM,12,M ,lab,,,symbiotic state,Symbiotic,0,0,umol m^-2 s^-1,r,22.3054,,hermatypic coral,11,13-Sep
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,20,C,14,day ,0.857142857,photosynthesis,1.17965368,O2 cm^-2 hr^-1,O2,%,cm^2,hr,1.04978355,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,22,C,14,day ,0.857142857,photosynthesis,1.060606061,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.12987013,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,24,C,14,day ,0.857142857,photosynthesis,1.655844156,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.752164502,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,26,C,14,day ,0.857142857,photosynthesis,0.681818182,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.270562771,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,28,C,14,day ,0.857142857,photosynthesis,0.681818182,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.183982684,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,30,C,14,day ,0.857142857,photosynthesis,0.606060606,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.422077922,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6
