paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units,gas_units,response_correction,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type,inv_T,mol,gram,min,npp_value,r_value,npp_error,r_error,n
2,lange1980,lange1980,figure 3,pop,ramalina,maciformis,15,C,mg CO2 * g^-1 * hr^-1,0.217566479,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,water content,160%,150,150,umol * m^-2 * s^-1,NA,30.7141,temperate,neutral,green algae,40.27249044,4.94E-06,1,60,0.217566479,0.860416853,,,
2,lange1980,lange1980,figure 3,pop,ramalina,maciformis,5,C,mg CO2 * g^-1 * hr^-1,0.197310829,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,water content,160%,150,150,umol * m^-2 * s^-1,NA,30.7141,temperate,neutral,green algae,41.72035996,4.48E-06,1,60,0.197310829,0.681314261,,,
1,lange1980,lange1980,figure 3,pop,ramalina,maciformis,25,C,mg CO2 * g^-1 * hr^-1,0.880672503,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,water content,160%,0,0,umol * m^-2 * s^-1,NA,30.7141,temperate,neutral,green algae,38.9217445,2.00E-05,1,60,,,,,
1,lange1980,lange1980,figure 3,pop,ramalina,maciformis,15,C,mg CO2 * g^-1 * hr^-1,0.860416853,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,water content,160%,0,0,umol * m^-2 * s^-1,NA,30.7141,temperate,neutral,green algae,40.27249044,1.96E-05,1,60,,,,,
1,lange1980,lange1980,figure 3,pop,ramalina,maciformis,5,C,mg CO2 * g^-1 * hr^-1,0.681314261,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,water content,160%,0,0,umol * m^-2 * s^-1,NA,30.7141,temperate,neutral,green algae,41.72035996,1.55E-05,1,60,,,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,0,C,net photosynthesis,0.102230558,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,42.4840495,2.32E-06,1,60,0.102230558,-0.04153306,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,2,C,net photosynthesis,0.22929868,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,42.17524304,5.21E-06,1,60,0.22929868,-0.059681598,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,5,C,net photosynthesis,0.324415567,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,41.72035996,7.37E-06,1,60,0.324415567,-0.069123831,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,7,C,net photosynthesis,0.405318508,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,41.42251694,9.21E-06,1,60,0.405318508,-0.099461195,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,10,C,net photosynthesis,0.468470762,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,40.98364161,1.06E-05,1,60,0.468470762,-0.110644689,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,12,C,net photosynthesis,0.508533726,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,40.6961884,1.16E-05,1,60,0.508533726,-0.139240791,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,15,C,net photosynthesis,0.537946279,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,40.27249044,1.22E-05,1,60,0.537946279,-0.181793264,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,17,C,net photosynthesis,0.537196061,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,39.99489272,1.22E-05,1,60,0.537196061,-0.220863215,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,20,C,net photosynthesis,0.497394333,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,39.58559823,1.13E-05,1,60,0.497394333,-0.270367589,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,22,C,net photosynthesis,0.420302766,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,39.31735769,9.55E-06,1,60,0.420302766,-0.328565126,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,25,C,net photosynthesis,0.359173421,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,38.9217445,8.16E-06,1,60,0.359173421,-0.378082642,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,27,C,net photosynthesis,0.250130618,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,38.66239587,5.68E-06,1,60,0.250130618,-0.45718845,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,30,C,net photosynthesis,0.155288365,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,38.27978928,3.53E-06,1,60,0.155288365,-0.550224346,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,32,C,net photosynthesis,0.055107509,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,38.02889766,1.25E-06,1,60,0.055107509,-0.648497165,,,
1,adams1971,adams1971,figure 1,pop,cladonia,rangiferina,35,C,net photosynthesis,-0.045073347,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,1.2 * 10^6,1.2 * 10^6,ergs * cm-2 * s-1,NA,44.0197,temperate,neutral,green algae,37.65866663,-1.02E-06,1,60,-0.045073347,-0.738050539,,,
1,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,5,C,gas exchange,1.31,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,november,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,41.72035996,2.98E-05,1,60,1.31,-0.53030303,,,
1,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,15,C,gas exchange,2.22,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,november,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,40.27249044,5.04E-05,1,60,2.22,-0.820895522,,,
1,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,25,C,gas exchange,3.843084308,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,november,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,38.9217445,8.73E-05,1,60,3.843084308,-1.390977444,,,
1,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,35,C,gas exchange,4.047996315,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,november,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,37.65866663,9.20E-05,1,60,4.047996315,-2.131804366,,,
1,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,45,C,gas exchange,2.92,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,november,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,36.47499017,6.63E-05,1,60,2.92,-2.518796992,,,
3,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,5,C,gas exchange,1.87,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,july,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,41.72035996,4.25E-05,1,60,1.87,-0.909090909,,,
3,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,15,C,gas exchange,2.71,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,july,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,40.27249044,6.16E-05,1,60,2.71,-0.895522388,,,
3,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,25,C,gas exchange,3.843084308,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,july,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,38.9217445,8.73E-05,1,60,3.843084308,-1.390977444,,,
3,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,35,C,gas exchange,4.047996315,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,july,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,37.65866663,9.20E-05,1,60,4.047996315,-2.131804366,,,
3,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,45,C,gas exchange,3.34,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,july,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,36.47499017,7.59E-05,1,60,3.34,-2.518796992,,,
5,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,15,C,gas exchange,1.87,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,40.27249044,4.25E-05,1,60,1.87,-1.119402985,,,
5,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,25,C,gas exchange,2.792979298,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,38.9217445,6.35E-05,1,60,2.792979298,-1.015037594,,,
5,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,35,C,gas exchange,4.814094887,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,37.65866663,1.09E-04,1,60,4.814094887,-1.534954407,,,
5,brownkershaw1984,brownkershaw1984,figure 1,pop,peltigera,rufescens,45,C,gas exchange,1.8,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,58.7679,temperate,neutral,green algae,36.47499017,4.09E-05,1,60,1.8,-1.992481203,,,
7,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,5,C,gas exchange,1.96969697,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,december,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,41.72035996,4.48E-05,1,60,1.96969697,-0.391414141,,,
7,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,15,C,gas exchange,2.676767677,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,december,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,40.27249044,6.08E-05,1,60,2.676767677,-1.080808081,,,
7,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,25,C,gas exchange,7.02020202,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,december,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,38.9217445,1.60E-04,1,60,7.02020202,-1.858585859,,,
7,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,35,C,gas exchange,5.808080808,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,december,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,37.65866663,1.32E-04,1,60,5.808080808,-2.537878788,,,
7,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,45,C,gas exchange,4.696969697,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,december,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,36.47499017,1.07E-04,1,60,4.696969697,-3.722222222,,,
9,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,5,C,gas exchange,1.161616162,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,june,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,41.72035996,2.64E-05,1,60,1.161616162,-0.694444444,,,
9,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,15,C,gas exchange,4.797979798,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,june,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,40.27249044,1.09E-04,1,60,4.797979798,-1.686868687,,,
9,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,25,C,gas exchange,5.505050505,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,june,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,38.9217445,1.25E-04,1,60,5.505050505,-1.356060606,,,
9,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,35,C,gas exchange,10.45454545,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,june,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,37.65866663,2.38E-04,1,60,10.45454545,-2.73989899,,,
9,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,45,C,gas exchange,7.02020202,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,june,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,36.47499017,1.60E-04,1,60,7.02020202,-3.015151515,,,
11,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,5,C,gas exchange,1.363636364,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,41.72035996,3.10E-05,1,60,1.363636364,-0.997474747,,,
11,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,15,C,gas exchange,3.080808081,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,40.27249044,7.00E-05,1,60,3.080808081,-1.484848485,,,
11,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,25,C,gas exchange,7.424242424,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,38.9217445,1.69E-04,1,60,7.424242424,-2.061868687,,,
11,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,35,C,gas exchange,7.626262626,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,37.65866663,1.73E-04,1,60,7.626262626,-3.75,,,
11,brownkershaw1984,brownkershaw1984,figure 2,pop,peltigera,rufescens,45,C,gas exchange,7.323232323,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,september,1000,1000,umol * m^-2 * s^-1,NA,45.1166,temperate,neutral,green algae,36.47499017,1.66E-04,1,60,7.323232323,-4.429292929,,,
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,0,C,net photosynthesis,0.099760847,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,42.4840495,2.27E-06,1,60,0.099760847,-0.056200888,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,2,C,net photosynthesis,0.141680902,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,42.17524304,3.22E-06,1,60,0.141680902,-0.065322856,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,5,C,net photosynthesis,0.158079945,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,41.72035996,3.59E-06,1,60,0.158079945,-0.097130167,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,7,C,net photosynthesis,0.16600615,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,41.42251694,3.77E-06,1,60,0.16600615,-0.124701059,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,10,C,net photosynthesis,0.196583533,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,40.98364161,4.47E-06,1,60,0.196583533,-0.172087462,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,12,C,net photosynthesis,0.227160916,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,40.6961884,5.16E-06,1,60,0.227160916,-0.209549026,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,15,C,net photosynthesis,0.21520328,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,40.27249044,4.89E-06,1,60,0.21520328,-0.254116843,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,17,C,net photosynthesis,0.206081312,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,39.99489272,4.68E-06,1,60,0.206081312,-0.287359071,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,20,C,net photosynthesis,0.185616672,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,39.58559823,4.22E-06,1,60,0.185616672,-0.344653229,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,22,C,net photosynthesis,0.143901606,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,39.31735769,3.27E-06,1,60,0.143901606,-0.399145883,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,25,C,net photosynthesis,0.05394602,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,38.9217445,1.23E-06,1,60,0.05394602,-0.489067304,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,27,C,net photosynthesis,-0.026050564,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,38.66239587,-5.92E-07,1,60,-0.026050564,-0.562008883,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,30,C,net photosynthesis,-0.140075162,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,38.27978928,-3.18E-06,1,60,-0.140075162,-0.644841134,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,32,C,net photosynthesis,-0.265459515,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,38.02889766,-6.03E-06,1,60,-0.265459515,-0.734779638,,,4
1,eickmeieradams1973,eickmeieradams1973,figure 1,pop,cladonia,ecmocyna,35,C,net photosynthesis,-0.376665528,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,4,T,lab,NA,NA,NA,NA,0.45,0.45,g cal * cm^-2 * min^-1,3255,39.6636,temperate,high,green algae,37.65866663,-8.56E-06,1,60,-0.376665528,-0.817611889,,,4
1,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,5,C,net photosynthesis,1.532846715,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,april,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,41.72035996,3.48E-05,1,60,1.532846715,-1.306451613,,,
1,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,15,C,net photosynthesis,4.379562044,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,april,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,40.27249044,9.95E-05,1,60,4.379562044,-1.596774194,,,
1,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,25,C,net photosynthesis,4.905109489,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,april,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,38.9217445,1.11E-04,1,60,4.905109489,-2.903225806,,,
1,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,35,C,net photosynthesis,2.97810219,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,april,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,37.65866663,6.77E-05,1,60,2.97810219,-2.927419355,,,
3,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,5,C,net photosynthesis,1.708029197,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,march,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,41.72035996,3.88E-05,1,60,1.708029197,-0.919354839,,,
3,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,15,C,net photosynthesis,2.145985401,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,march,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,40.27249044,4.88E-05,1,60,2.145985401,-1.258064516,,,
3,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,25,C,net photosynthesis,4.467153285,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,march,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,38.9217445,1.02E-04,1,60,4.467153285,-2.467741935,,,
3,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,35,C,net photosynthesis,1.401459854,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,march,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,37.65866663,3.18E-05,1,60,1.401459854,-3.725806452,,,
5,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,5,C,net photosynthesis,1.532846715,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,june,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,41.72035996,3.48E-05,1,60,1.532846715,-0.725806452,,,
5,kershaw1977,kershaw1977,figure 4,pop,peltigera,polydactyla,15,C,net photosynthesis,3.416058394,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,month,june,450,450,uE m^-2 s^-1,NA,43.3247,temperate,neutral,cyanobacteria,40.27249044,7.76E-05,1,60,3.416058394,-1.741935484,,,
